Lower_Bound,Reaction_Number,Upper_Bound,Reaction_ID
-1000.0,2804,1000.0,AGMPTRCtpp
0.0,2805,1000.0,AGPAT160190
0.0,2806,1000.0,AGPAT181_9
0.0,2807,1000.0,AGPAT182_9_12
0.0,2808,1000.0,AGPAT183_6_9_12
0.0,2809,1000.0,AGPAT183_9_12_15
0.0,2810,1000.0,AGPAT184_6_9_12_15
0.0,2811,1000.0,AGPAT190
-1000.0,2812,1000.0,AGPATr_BS
-1000.0,2813,1000.0,AGTi
0.0,2814,1000.0,AH6PI
0.0,2815,1000.0,AHCi
0.0,2816,1000.0,AHEXASE3
-1000.0,2817,1000.0,AHGDx
0.0,2818,1000.0,AHMMPS
0.0,2819,1000.0,AHMMPS_1
0.0,2820,1000.0,AHSERL2
-1000.0,2821,1000.0,AHSERL3
-1000.0,2822,1000.0,AHSERL4
0.0,2823,1000.0,AHXDH
-1000.0,2824,1000.0,AICART2
0.0,2825,1000.0,AIPDLTAS
0.0,2826,1000.0,AIRC1
-1000.0,2827,1000.0,AIRCr
0.0,2828,1000.0,AIRSK
-1000.0,2829,1000.0,AIRStex
-1000.0,2830,1000.0,AIRStpp
0.0,2831,1000.0,AKACAL
0.0,2832,1000.0,AKGCAL
0.0,2833,1000.0,AKGDa
0.0,2834,1000.0,AKGDb
-1000.0,2835,1000.0,AKGMAL
0.0,2836,1000.0,AKGt2r
0.0,2837,1000.0,AKO
0.0,2838,1000.0,AKP1
0.0,2839,1000.0,AKPCAL
0.0,2840,1000.0,AKSCAL
0.0,2841,1000.0,AKSDC
0.0,2842,1000.0,ALAabc
0.0,2843,1000.0,ALAALAD_1
-1000.0,2844,1000.0,ALACt2r
0.0,2845,1000.0,ALAD_L
0.0,2846,1000.0,ALAD_syn
0.0,2847,1000.0,ALAt2r
0.0,2848,1000.0,ALAt4
-1000.0,2849,1000.0,ALATA_D
-1000.0,2850,1000.0,ALCD1
-1000.0,2851,1000.0,ALCD19_L
-1000.0,2852,1000.0,ALCD19y
-1000.0,2853,1000.0,ALCD20y
0.0,2854,1000.0,ALCD2ir
-1000.0,2855,1000.0,ALCD2y
0.0,2856,1000.0,ALCD2yi
-1000.0,2857,1000.0,ALCD3
0.0,2858,1000.0,ALCD3ir
0.0,2860,1000.0,ALCD4y
0.0,2861,1000.0,ALCDkt
0.0,2862,1000.0,ALDD1
0.0,2863,1000.0,ALDD10
0.0,2864,1000.0,ALDD11
0.0,2865,1000.0,ALDD12
0.0,2866,1000.0,ALDD13
0.0,2867,1000.0,ALDD14
0.0,2868,1000.0,ALDD15
0.0,2869,1000.0,ALDD16
0.0,2870,1000.0,ALDD17
0.0,2871,1000.0,ALDD18
0.0,2872,1000.0,ALDD20x
0.0,2873,1000.0,ALDD20x_1
0.0,2874,1000.0,ALDD3
0.0,2875,1000.0,ALDD31
0.0,2876,1000.0,ALDD31_1
0.0,2877,1000.0,ALDD32
0.0,2878,1000.0,ALDD4x
0.0,2879,1000.0,ALDD5
0.0,2880,1000.0,ALDD6
0.0,2881,1000.0,ALDD7
0.0,2882,1000.0,ALDD8
0.0,2883,1000.0,ALDD9
0.0,2884,1000.0,ALKP
0.0,2885,1000.0,ALLTAHr
0.0,2886,1000.0,ALLTNt2r
0.0,2887,1000.0,ALPATE160pp_1
0.0,2888,1000.0,ALPATG160pp_1
0.0,2889,1000.0,ALR3
0.0,2890,1000.0,AMAA
0.0,2891,1000.0,AMID
0.0,2892,1000.0,AMID2
0.0,2893,1000.0,AMID3
0.0,2894,1000.0,AMID4
0.0,2895,1000.0,AMID5
0.0,2896,1000.0,AMMQT6
0.0,2897,1000.0,AMMQT7
0.0,2898,1000.0,AMMQT8
0.0,2899,1000.0,AMMQT8_2
0.0,2900,1000.0,AMPMS
-1000.0,2901,1000.0,AMPt6
0.0,2902,1000.0,AMYe
0.0,2903,1000.0,AMYLe
0.0,2904,1000.0,ANS2
0.0,2905,1000.0,ANTIMt1
-1000.0,2907,1000.0,AOXHEXCYCL
0.0,2908,1000.0,AOXSr
0.0,2909,1000.0,APATi
-1000.0,2910,1000.0,APATr
0.0,2911,1000.0,APENTAMAH
-1000.0,2912,1000.0,APNPT
0.0,2913,1000.0,APOLPPS
0.0,2914,1000.0,APPK
0.0,2915,1000.0,APPLP
0.0,2916,1000.0,APSR
0.0,2917,1000.0,APTA1i
-1000.0,2918,1000.0,APTNAT
-1000.0,2919,1000.0,ARABDI
0.0,2921,1000.0,ARABF
0.0,2922,1000.0,ARABR
-1000.0,2923,1000.0,ARABRr
-1000.0,2924,1000.0,ARACHTA
0.0,2925,1000.0,ARAT
0.0,2926,1000.0,ARBabc
0.0,2927,1000.0,ARB_Dabc
0.0,2928,1000.0,ARBt2r
0.0,2929,1000.0,ARBTpts
0.0,2930,1000.0,ARD
0.0,2931,1000.0,ARD1
0.0,2932,1000.0,ARD_1
0.0,2933,1000.0,ARGabc
0.0,2934,1000.0,ARGDr
-1000.0,2935,1000.0,ARGKr
0.0,2936,1000.0,ARGN
0.0,2937,1000.0,ARGN_1
-1000.0,2938,1000.0,ARGORNt7
-1000.0,2939,1000.0,ARGPt6
0.0,2940,1000.0,ARGt2r
-1000.0,2942,1000.0,ARI
0.0,2943,1000.0,AROH
0.0,2944,1000.0,ARSENBabc
0.0,2945,1000.0,ARSENBt2
0.0,2946,1000.0,ARSNAt1
0.0,2947,1000.0,ARSt1
-1000.0,2948,1000.0,ARUH
0.0,2949,1000.0,ASADi
0.0,2950,1000.0,ASD
0.0,2951,1000.0,ASNabc
0.0,2952,1000.0,ASNt2r
0.0,2953,1000.0,ASNTRAT
0.0,2954,1000.0,ASNTRS_1
0.0,2955,1000.0,ASO3t4pp
-1000.0,2956,1000.0,ASO4rt2rpp
0.0,2957,1000.0,ASO4t4pp
-1000.0,2958,1000.0,ASO4tex
0.0,2959,1000.0,ASP4DC
0.0,2960,1000.0,ASPabc
0.0,2961,1000.0,ASPO1
0.0,2962,1000.0,ASPO2
0.0,2963,1000.0,ASPO2y
0.0,2964,1000.0,ASPO3_1
0.0,2965,1000.0,ASPO4_1
0.0,2966,1000.0,ASPO5_1
0.0,2967,1000.0,ASPO6_1
-1000.0,2968,1000.0,ASPR
0.0,2969,1000.0,ASPt2_2
0.0,2970,1000.0,ASPt2_3
0.0,2971,1000.0,ASPt2r
-1000.0,2972,1000.0,ASPTA6
0.0,2973,1000.0,ASPTRS_Asn
0.0,2974,1000.0,ASR2
0.0,2975,1000.0,ATGH
0.0,2976,1000.0,ATIH
0.0,2977,1000.0,ATPS1
0.0,2980,1000.0,ATPS4r
0.0,2981,1000.0,ATPS4rpp_1
0.0,2982,1000.0,ATPSu
0.0,2983,1000.0,ATRZCH
0.0,2984,1000.0,ATSH
0.0,2985,1000.0,AU1abcpp
0.0,2986,1000.0,BACCL
0.0,2987,1000.0,BALAt2r
0.0,2988,1000.0,BAMPPALDOX
0.0,2989,1000.0,BC10_new
0.0,2990,1000.0,BCAROHX
0.0,2991,1000.0,BCAROHX2
0.0,2992,1000.0,BCAROKE
0.0,2993,1000.0,BCOALIG
0.0,2994,1000.0,BCOALIG2
-1000.0,2995,1000.0,BCR6pp
0.0,2996,1000.0,BCT1_syn
-1000.0,2997,1000.0,BDH
0.0,2998,1000.0,BG_CELLB
0.0,2999,1000.0,BGLA
0.0,3000,1000.0,BGLA1
0.0,3001,1000.0,BGLK
0.0,3002,1000.0,BG_MADG
0.0,3003,1000.0,BG_MBDG
0.0,3004,1000.0,BHBtpp
0.0,3005,1000.0,BHMT
0.0,3006,1000.0,BILEt4
0.0,3007,1000.0,BILIRED
-1000.0,3008,1000.0,BLACT
0.0,3009,1000.0,BLAT
0.0,3010,1000.0,BLUB
0.0,3011,1000.0,BMNMSHS
-1000.0,3012,1000.0,BMNt
0.0,3013,1000.0,BRFAPS
-1000.0,3014,1000.0,BSCT
-1000.0,3016,1000.0,BTDD_RR
-1000.0,3018,1000.0,BTDt_RR
0.0,3019,1000.0,BTNt2i
-1000.0,3021,1000.0,BTOHt2rpp
-1000.0,3022,1000.0,BTOHtex
0.0,3023,1000.0,BTS_1
-1000.0,3024,1000.0,BTS2
0.0,3025,1000.0,BTS3r
0.0,3026,1000.0,BTS4
-1000.0,3027,1000.0,BUTAFDOR
0.0,3029,1000.0,BUTSabc
-1000.0,3031,1000.0,BUTt2r
0.0,3032,1000.0,BUTt4pp
0.0,3033,1000.0,BZ12DOX
0.0,3034,1000.0,BZALCt2pp
-1000.0,3035,1000.0,BZALCtex
0.0,3036,1000.0,BZALDH
0.0,3037,1000.0,BZALt2pp
-1000.0,3038,1000.0,BZALtex
0.0,3039,1000.0,BZDH
0.0,3040,1000.0,BZDIOLDH
-1000.0,3041,1000.0,BZSCD
-1000.0,3042,1000.0,BZSCT
-1000.0,3043,1000.0,BZSS
-1000.0,3044,1000.0,BZt
0.0,3045,1000.0,BZt1pp
-1000.0,3046,1000.0,BZtex
0.0,3047,1000.0,C100SN
0.0,3048,1000.0,C120SN
0.0,3049,1000.0,C140SN
0.0,3050,1000.0,C141SN
0.0,3051,1000.0,C160SN
0.0,3052,1000.0,C161SN
0.0,3053,1000.0,C180SN
0.0,3054,1000.0,C181SN
0.0,3055,1000.0,C190cSN
0.0,3056,1000.0,CA2abc
0.0,3057,1000.0,CA2abc1
0.0,3058,1000.0,CA2abc1pp
0.0,3059,1000.0,CA2abcpp
0.0,3060,1000.0,CAATPS
0.0,3061,1000.0,CACOAHA
0.0,3062,1000.0,CADVt
0.0,3063,1000.0,CAFFCOA
0.0,3064,1000.0,CAMPP
0.0,3065,1000.0,CAT23DOX
-1000.0,3066,1000.0,CAt4
-1000.0,3067,1000.0,CAt6
0.0,3068,1000.0,CATDOX
-1000.0,3069,1000.0,CATECHOLtex
-1000.0,3070,1000.0,CATECHOLtpp
0.0,3071,1000.0,CBFC2
0.0,3072,1000.0,CBFC2pp
0.0,3073,1000.0,CBFCpp
0.0,3074,1000.0,CBFCu
0.0,3075,1000.0,CBIabc
0.0,3077,1000.0,CBL1abc
0.0,3078,1000.0,CBL1HBIabc
0.0,3079,1000.0,CBL2abc
0.0,3080,1000.0,CBLAT2
0.0,3082,1000.0,CBLD
0.0,3083,1000.0,CBPAH
0.0,3084,1000.0,CCP
0.0,3085,1000.0,CD2abc1
0.0,3086,1000.0,CD2abc2
0.0,3087,1000.0,CD2t4
0.0,3088,1000.0,CD2t4pp
0.0,3089,1000.0,CDAPPA160190
0.0,3090,1000.0,CDAPPA190
0.0,3091,1000.0,CDAPPA_EC
0.0,3092,1000.0,CDAPPA_HP
0.0,3093,1000.0,CDAPPA_SA
0.0,3094,1000.0,CDGGGPP3
0.0,3095,1000.0,CDGGGPP4
0.0,3096,1000.0,CDGGGS
0.0,3097,1000.0,CDGGGS2
0.0,3098,1000.0,CDGGGSAT
0.0,3099,1000.0,CDGGGSAT2
0.0,3100,1000.0,CDGGIPT
0.0,3101,1000.0,CDGGIPT2
0.0,3102,1000.0,CDGPT_BS
0.0,3103,1000.0,CDGS1
0.0,3104,1000.0,CDGUNPD
0.0,3105,1000.0,CDP4D6DGLCRx
0.0,3106,1000.0,CDPABEQS
0.0,3107,1000.0,CDPDSP_BS
0.0,3108,1000.0,CDPGD
0.0,3109,1000.0,CDPGH
0.0,3110,1000.0,CDPGLC46DH
0.0,3111,1000.0,CDPGS
0.0,3112,1000.0,CDPPT160
0.0,3113,1000.0,CDPPT160190
0.0,3114,1000.0,CEL6abc
0.0,3115,1000.0,CELabc
0.0,3116,1000.0,CELASE1
0.0,3117,1000.0,CELASE2
0.0,3118,1000.0,CELBpts
0.0,3119,1000.0,CELLBabc
0.0,3120,1000.0,CELLBpts
0.0,3121,1000.0,CELLBpts_1
-1000.0,3122,1000.0,CEPA
0.0,3123,1000.0,CF3Ha
0.0,3124,1000.0,CF3Hg
0.0,3125,1000.0,CF3Sa
0.0,3126,1000.0,CF3Sg
-1000.0,3127,1000.0,CH2ACH
-1000.0,3128,1000.0,CH3ACH
-1000.0,3129,1000.0,CH4St
-1000.0,3130,1000.0,CH4t
-1000.0,3131,1000.0,CHACH
0.0,3132,1000.0,CHCOAL
-1000.0,3133,1000.0,CHDCCH
0.0,3134,1000.0,CHITOBex
0.0,3137,1000.0,CHLabc
-1000.0,3138,1000.0,CHLt2
0.0,3139,1000.0,CHOLD2
0.0,3140,1000.0,CHOLSabc
0.0,3141,1000.0,CHOLSabc_1
-1000.0,3142,1000.0,CHOLS_ex
0.0,3143,1000.0,CHOLSH
-1000.0,3144,1000.0,CHORt2
0.0,3145,1000.0,CHPHYS
0.0,3146,1000.0,CIGAMS
0.0,3147,1000.0,CITabc
0.0,3148,1000.0,CITACt
-1000.0,3149,1000.0,CITCIa
-1000.0,3150,1000.0,CITCIb
0.0,3151,1000.0,CIT_Mgt
0.0,3152,1000.0,CITMS
0.0,3153,1000.0,CITRt2r
0.0,3154,1000.0,CITt10
0.0,3155,1000.0,CITt11
0.0,3156,1000.0,CITt12
0.0,3157,1000.0,CITt13
0.0,3158,1000.0,CITt14
0.0,3159,1000.0,CITt15
-1000.0,3160,1000.0,CITt2r
0.0,3161,1000.0,CITt4_1
0.0,3162,1000.0,CITt4pp
0.0,3163,1000.0,CITt7
0.0,3164,1000.0,CITt_kt
0.0,3166,1000.0,CLB6PH
0.0,3167,1000.0,CLBH
0.0,3168,1000.0,CLBptspp
-1000.0,3169,1000.0,CLBtex
0.0,3170,1000.0,CLBtpp
0.0,3171,1000.0,CLIPAtex
-1000.0,3172,1000.0,CLPNS120
-1000.0,3173,1000.0,CLPNS140
-1000.0,3174,1000.0,CLPNS160
-1000.0,3175,1000.0,CLPNS160190
-1000.0,3176,1000.0,CLPNS161
-1000.0,3177,1000.0,CLPNS180
-1000.0,3178,1000.0,CLPNS181
0.0,3179,1000.0,CLPNS2_BS
-1000.0,3180,1000.0,CLPNS_EC
-1000.0,3181,1000.0,CLPNS_HP
-1000.0,3182,1000.0,CLPNS_SA
-1000.0,3184,1000.0,CLt3r_2
0.0,3185,1000.0,CMCBTFL
0.0,3186,1000.0,CMCBTFU
0.0,3187,1000.0,CMCMSAD
0.0,3188,1000.0,CMHMI
0.0,3189,1000.0,CMLDC
0.0,3190,1000.0,CMPDAi
-1000.0,3191,1000.0,CMPt6
-1000.0,3192,1000.0,CO2t
0.0,3193,1000.0,CO2tpp_1
0.0,3194,1000.0,COabc
0.0,3195,1000.0,COALCDH
0.0,3196,1000.0,COALDDH
-1000.0,3197,1000.0,COAt
-1000.0,3198,1000.0,COB1NDAAT1
0.0,3199,1000.0,COB1NDAAT2
-1000.0,3200,1000.0,COB2NDARED
0.0,3201,1000.0,Cobalt2abcppI
0.0,3202,1000.0,COBALTt4pp
-1000.0,3203,1000.0,COBALTt5
0.0,3204,1000.0,COBNAD
0.0,3205,1000.0,COBS
0.0,3206,1000.0,COCHL
0.0,3207,1000.0,COCOAHA
0.0,3208,1000.0,CODH2r
0.0,3209,1000.0,CODH3
0.0,3210,1000.0,CODH4
0.0,3211,1000.0,CODH4_1
0.0,3212,1000.0,CODH_ACS
-1000.0,3213,1000.0,CODHr
0.0,3214,1000.0,CODSCL2MT
0.0,3215,1000.0,CODSCL3MT
0.0,3216,1000.0,CODSCL4MT
0.0,3217,1000.0,CODSCL5BMT
0.0,3218,1000.0,CODSCL5DA
0.0,3219,1000.0,CODSCL6ARED
0.0,3220,1000.0,CODSCL6BMT
0.0,3221,1000.0,CODSCL7MTDC
-1000.0,3222,1000.0,CODSCL8XI
0.0,3223,1000.0,colipa20Oagtex
0.0,3224,1000.0,COLIPAtex
0.0,3225,1000.0,COMS
-1000.0,3226,1000.0,CONFRLtex
-1000.0,3227,1000.0,CONFRLtpp
-1000.0,3228,1000.0,COt
-1000.0,3229,1000.0,COt_1
-1000.0,3230,1000.0,Cotpp
0.0,3231,1000.0,CPC2MT
0.0,3232,1000.0,CPC3MT
0.0,3233,1000.0,CPC4MT
0.0,3234,1000.0,CPC5MT
0.0,3235,1000.0,CPC6MT
0.0,3236,1000.0,CPC6R
-1000.0,3237,1000.0,CPC8MM
-1000.0,3238,1000.0,CPK1
0.0,3239,1000.0,CPPPGOAN2
0.0,3240,1000.0,CPPPGOAN2_1
0.0,3241,1000.0,CRESt2ipp
-1000.0,3242,1000.0,CREStex
0.0,3243,1000.0,CRNabc
0.0,3244,1000.0,CRNt7
0.0,3245,1000.0,CRO4abcpp
0.0,3246,1000.0,CRO4t3
0.0,3247,1000.0,CRO4t3pp
-1000.0,3248,1000.0,CRO4tex
0.0,3249,1000.0,CRTNh
0.0,3250,1000.0,CRTNsyn
0.0,3251,1000.0,CSNt2
0.0,3252,1000.0,CSPMDDC
0.0,3253,1000.0,CSPMDDH
0.0,3254,1000.0,CTBTabc
0.0,3255,1000.0,CTPS1
0.0,3256,1000.0,CU2abcu_syn
0.0,3257,1000.0,Cuabc
0.0,3258,1000.0,CUabcpp
0.0,3259,1000.0,Cut1
0.0,3260,1000.0,CYNTt2
0.0,3261,1000.0,CYO1a
0.0,3262,1000.0,CYO1b
0.0,3263,1000.0,CYO1b2pp_syn
0.0,3264,1000.0,CYO1b2_syn
0.0,3265,1000.0,CYO1bpp_syn
0.0,3266,1000.0,CYO1b_syn
0.0,3267,1000.0,CYO1_KT
0.0,3268,1000.0,CYOO2pp
0.0,3269,1000.0,CYOO3
0.0,3270,1000.0,CYOO_HP
0.0,3271,1000.0,CYOR3m
0.0,3272,1000.0,CYPHYC
0.0,3273,1000.0,CYPHYS
0.0,3274,1000.0,CYRDAAT
0.0,3275,1000.0,CYRDAR
0.0,3276,1000.0,CYRDAR2
0.0,3277,1000.0,CYRDAS
-1000.0,3278,1000.0,CYS
0.0,3279,1000.0,CYSabc
-1000.0,3280,1000.0,CYSDSF
0.0,3281,1000.0,CYSGLYt2ir
0.0,3282,1000.0,CYSIabcpp
-1000.0,3283,1000.0,CYSItex
0.0,3284,1000.0,CYSLY3
0.0,3285,1000.0,CYSS2
0.0,3286,1000.0,CYSS_2
-1000.0,3287,1000.0,CYSt2r
-1000.0,3288,1000.0,CYSTA
0.0,3289,1000.0,CYSTabc
0.0,3290,1000.0,CYSTAi
0.0,3291,1000.0,CYSTGL
0.0,3292,1000.0,CYSTGL_1
0.0,3293,1000.0,CYSTL_1
0.0,3294,1000.0,CYSTS
0.0,3295,1000.0,CYSTS_2
0.0,3296,1000.0,CYTB_B2
0.0,3297,1000.0,CYTB_B3
-1000.0,3298,1000.0,CYTBCYTC
0.0,3299,1000.0,CYTBD
0.0,3300,1000.0,CYTBD2
0.0,3301,1000.0,CYTBDpp_1
0.0,3302,1000.0,CYTBDu
0.0,3303,1000.0,CYTBMQOR2pp
0.0,3304,1000.0,CYTBO3
0.0,3305,1000.0,CYTDK1
0.0,3306,1000.0,CYTDt2
0.0,3307,1000.0,CYTDt4
-1000.0,3308,1000.0,CYTK2_1
0.0,3310,1000.0,CYTMQOR3pp
-1000.0,3311,1000.0,CYTOM
0.0,3312,1000.0,D4DGCD
0.0,3313,1000.0,D5KGI
0.0,3314,1000.0,D5KGK
0.0,3315,1000.0,D5KGPA
0.0,3316,1000.0,DAAOP
-1000.0,3317,1000.0,DABAAT
0.0,3318,1000.0,DACTt3
0.0,3319,1000.0,DADNC
0.0,3320,1000.0,DADNK
0.0,3321,1000.0,DADNt2
0.0,3322,1000.0,DAGK_BS
0.0,3323,1000.0,DAGK_EC
0.0,3324,1000.0,DAGK_HP
0.0,3325,1000.0,DAGK_SA
0.0,3326,1000.0,DALAOX
0.0,3327,1000.0,DALAt2r
0.0,3328,1000.0,DAPabc
0.0,3329,1000.0,DAPAT
-1000.0,3330,1000.0,DAPDA
0.0,3331,1000.0,DAPDH
0.0,3332,1000.0,DAPNH4T
0.0,3333,1000.0,DARBabcpp
-1000.0,3334,1000.0,DARBt2rpp
0.0,3335,1000.0,DARBt3ipp
-1000.0,3336,1000.0,DARBtex
0.0,3337,1000.0,DASYN160190
0.0,3338,1000.0,DASYN181_9
0.0,3339,1000.0,DASYN182_9_12
0.0,3340,1000.0,DASYN183_6_9_12
0.0,3341,1000.0,DASYN183_9_12_15
0.0,3342,1000.0,DASYN184_6_9_12_15
0.0,3343,1000.0,DASYN190190
-1000.0,3344,1000.0,DASYN_EC
-1000.0,3345,1000.0,DASYN_HP
-1000.0,3346,1000.0,DASYN_SA
0.0,3347,1000.0,DCMPDA
0.0,3348,1000.0,DCPDP
0.0,3349,1000.0,DCPDPP
0.0,3350,1000.0,DCPDPP2
0.0,3351,1000.0,DCPDPS
-1000.0,3352,1000.0,DCPE
0.0,3353,1000.0,DCPT
0.0,3354,1000.0,DCPT2
0.0,3355,1000.0,DCTPD2
0.0,3356,1000.0,DCYTt2
0.0,3357,1000.0,DDCAt2pp
-1000.0,3358,1000.0,DDGLCNt2r
-1000.0,3359,1000.0,DDPGA
0.0,3360,1000.0,DES_12
0.0,3361,1000.0,DES_15
0.0,3362,1000.0,DES_6
0.0,3363,1000.0,DES_6B
0.0,3364,1000.0,DES_9
0.0,3365,1000.0,DESAT16
0.0,3366,1000.0,DESAT18
0.0,3367,1000.0,DEXTRINt2
0.0,3368,1000.0,DGC3D
0.0,3369,1000.0,DGDG160
0.0,3370,1000.0,DGDG161
0.0,3371,1000.0,DGDG180
0.0,3372,1000.0,DGDG181
0.0,3373,1000.0,DGDG181_9
0.0,3374,1000.0,DGDG182_9_12
0.0,3375,1000.0,DGDG183_6_9_12
0.0,3376,1000.0,DGDG183_9_12_15
0.0,3377,1000.0,DGDG184_6_9_12_15
0.0,3378,1000.0,DGGGPS
0.0,3379,1000.0,DGGGPS2
0.0,3380,1000.0,DGGPGP
0.0,3381,1000.0,DGGPGP2
0.0,3382,1000.0,DGNSK
0.0,3383,1000.0,DGSNt2
0.0,3384,1000.0,DGUNC
0.0,3385,1000.0,DH3MCHCDH
0.0,3386,1000.0,DH4MCHCDH
0.0,3387,1000.0,DHAD3
0.0,3388,1000.0,DHAK
-1000.0,3389,1000.0,DHAt
0.0,3390,1000.0,DHBSH_1
-1000.0,3391,1000.0,DHBSr
0.0,3392,1000.0,DHBSZ3FEabcpp
0.0,3393,1000.0,DHBSZ3FEexs
0.0,3394,1000.0,DHBSZ3FEtonex
0.0,3395,1000.0,DHBSZ3tex
0.0,3396,1000.0,DHBZS2H
0.0,3397,1000.0,DHBZS3H
0.0,3398,1000.0,DHCINDO_1
-1000.0,3399,1000.0,DHDPRx_r
0.0,3400,1000.0,DHEDAA
-1000.0,3401,1000.0,DHFOR2
0.0,3402,1000.0,DHFS_1
0.0,3403,1000.0,DHNAOT
0.0,3404,1000.0,DHNAOT2
0.0,3405,1000.0,DHNAOT7
0.0,3406,1000.0,DHNAPHT
0.0,3407,1000.0,DHNAS
0.0,3408,1000.0,DHNPA
0.0,3409,1000.0,DHNPA_1
-1000.0,3411,1000.0,DHORD7
-1000.0,3412,1000.0,DHORDi
-1000.0,3413,1000.0,DHORD_NAD
0.0,3414,1000.0,DHPACCOAHIT
0.0,3415,1000.0,DHPCPH
0.0,3416,1000.0,DHPDO
0.0,3417,1000.0,DHPM1
0.0,3418,1000.0,DHPM2
0.0,3419,1000.0,DHPPDA
0.0,3420,1000.0,DHPR
0.0,3421,1000.0,DHPS
0.0,3422,1000.0,DHPS2_1
0.0,3423,1000.0,DHPS3
0.0,3424,1000.0,DHPTDCs
0.0,3425,1000.0,DHQS2
0.0,3426,1000.0,DHSKDH
0.0,3427,1000.0,DHXFUTC
0.0,3428,1000.0,DINSK
0.0,3429,1000.0,DINSt2
0.0,3430,1000.0,DIPEPabc1
0.0,3431,1000.0,DIPEPabc10
0.0,3432,1000.0,DIPEPabc11
0.0,3433,1000.0,DIPEPabc12
0.0,3434,1000.0,DIPEPabc13
0.0,3435,1000.0,DIPEPabc14
0.0,3436,1000.0,DIPEPabc15
0.0,3437,1000.0,DIPEPabc2
0.0,3438,1000.0,DIPEPabc3
0.0,3439,1000.0,DIPEPabc4
0.0,3440,1000.0,DIPEPabc5
0.0,3441,1000.0,DIPEPabc6
0.0,3442,1000.0,DIPEPabc7
0.0,3443,1000.0,DIPEPabc8
0.0,3444,1000.0,DIPEPabc9
0.0,3445,1000.0,DIPS
0.0,3446,1000.0,DJENKabc
0.0,3447,1000.0,DKDH
0.0,3448,1000.0,DKDID
-1000.0,3449,1000.0,DKFPR
0.0,3450,1000.0,DKFPS
0.0,3451,1000.0,DKFPS2
-1000.0,3452,1000.0,DKI
0.0,3453,1000.0,DKII
0.0,3454,1000.0,DKMD2K
0.0,3455,1000.0,DKMD3M
0.0,3456,1000.0,DKMPASPL
0.0,3457,1000.0,DKMPPD
0.0,3458,1000.0,DKMPPD2
0.0,3459,1000.0,DKMPPD3
-1000.0,3460,1000.0,D_LACt2
-1000.0,3461,1000.0,DLTO
-1000.0,3462,1000.0,DLYSOXGAT
-1000.0,3463,1000.0,DLYSPYRAT
-1000.0,3464,1000.0,DM1PE
0.0,3465,1000.0,DMALRED
0.0,3466,1000.0,DMAMT
-1000.0,3467,1000.0,DMAt
0.0,3468,1000.0,DMATT2
0.0,3469,1000.0,DMBZIDS
-1000.0,3470,1000.0,DMGDH
0.0,3471,1000.0,DMHDRFS
0.0,3472,1000.0,DMPPS_syn
0.0,3473,1000.0,DMSOR1e
0.0,3474,1000.0,DMSOR2e
-1000.0,3475,1000.0,DMSt
0.0,3476,1000.0,DMTPHT
0.0,3477,1000.0,DNAMTn2r
0.0,3478,1000.0,DOHDUS
0.0,3479,1000.0,DPGase
-1000.0,3480,1000.0,DPGM
0.0,3481,1000.0,DPHAPC100
0.0,3482,1000.0,DPHAPC120
0.0,3483,1000.0,DPHAPC121
0.0,3484,1000.0,DPHAPC140
0.0,3485,1000.0,DPHAPC141
0.0,3486,1000.0,DPHAPC60
0.0,3487,1000.0,DPHAPC80
-1000.0,3488,1000.0,DPLPTAT
0.0,3489,1000.0,DPMVD
0.0,3490,1000.0,DPMVD2
0.0,3491,1000.0,DPPS
0.0,3492,1000.0,DRBK
0.0,3493,1000.0,DRIBabc
-1000.0,3494,1000.0,DRIBtex
-1000.0,3495,1000.0,DRIBtpp
0.0,3496,1000.0,DROPPRx
0.0,3497,1000.0,DROPPRy
0.0,3498,1000.0,DRTPPD
0.0,3499,1000.0,DSCLCOCH
0.0,3500,1000.0,DSERt2
-1000.0,3501,1000.0,DTMPt6
-1000.0,3502,1000.0,DURAD
0.0,3503,1000.0,DURIt2
0.0,3504,1000.0,DVOCHR
-1000.0,3505,1000.0,DXYLUDtex
0.0,3506,1000.0,DXYLUDtpp
-1000.0,3507,1000.0,DYTK2
0.0,3508,1000.0,ECA4COLIPAtex
0.0,3509,1000.0,ECAP_EC
-1000.0,3510,1000.0,ECHH_0
0.0,3512,1000.0,ECOAH12
-1000.0,3513,1000.0,ECOAH1_2
-1000.0,3514,1000.0,ECOAH2c
-1000.0,3515,1000.0,ECOAH5_2
0.0,3516,1000.0,ECOAH9ir
0.0,3517,1000.0,ECTOINEabc
0.0,3518,1000.0,EDTXS1N
0.0,3519,1000.0,EDTXS2N
0.0,3520,1000.0,EGLUCe
0.0,3521,1000.0,EHGLAT
0.0,3522,1000.0,ELCYTI
0.0,3523,1000.0,ELCYTO
0.0,3524,1000.0,ENLIPAtex
0.0,3525,1000.0,ENLIPIDAt1ex
0.0,3526,1000.0,ENLIPIDAt2ex
0.0,3527,1000.0,ENOPH
0.0,3528,1000.0,ENTCS_1
0.0,3529,1000.0,ENTERGLCT1
0.0,3530,1000.0,ENTERGLCT2
0.0,3531,1000.0,ENTERH
0.0,3532,0.0001,ENTERHpp
-1000.0,3533,1000.0,ETHAt
0.0,3535,1000.0,ETHSabc
-1000.0,3536,1000.0,ETOHt
0.0,3539,1000.0,ETOHt3
